"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:6PCUP3dWmTjcTtXY02oFdT","Castle on the Hill","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","2","261153","https://p.scdn.co/mp3-preview/f3cb6f2e07da189bbace23509fd9c03d63949292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","GBAHS1600462","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:26:12Z"
"spotify:track:0tBbt8CrmxbjRP0pueQkyU","Wolves","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello","spotify:album:5gQZvWM1o8NkQndueJtZcP","Wolves","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello","2017-10-25","https://i.scdn.co/image/ab67616d0000b273307910d4242c0d6b1fedf955","1","1","197993","https://p.scdn.co/mp3-preview/0eebdcc767fd0df22da5331489287d46e2050769?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM71712103","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:25:06Z"
"spotify:track:1yoMvmasuxZfqHEipJhRbp","Hawái","spotify:artist:1r4hJ1h58CWwUQe3MxPuau","Maluma","spotify:album:0p2yf6DucEgvj8Uk8KXJJv","PAPI JUANCHO","spotify:artist:1r4hJ1h58CWwUQe3MxPuau","Maluma","2020-08-21","https://i.scdn.co/image/ab67616d0000b27387d15f78ec75621d40028baf","1","3","199112","https://p.scdn.co/mp3-preview/3484cd104d36bf4e0316a35f8d7545391ae44747?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSD12000190","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-01-31T18:48:45Z"
"spotify:track:1K3LRUEcUz5FMtPYyg0F45","Ho Hey","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:0nRgsLe1she16l3pclpyy7","The Lumineers (Deluxe Edition)","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2012","https://i.scdn.co/image/ab67616d0000b27315784f5212050cf2e67f1935","1","5","163133","https://p.scdn.co/mp3-preview/c33540bb4add6e78feca6e0cf121fbd0d3b9e6dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USDMG1260805","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:42:58Z"
"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Efecto","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","spotify:album:3RQQmkQEvNCY4prGKE6oc5","Un Verano Sin Ti","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","2022-05-06","https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72","1","10","213061","https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","QM6MZ2214884","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-03-21T05:59:35Z"
"spotify:track:4k0DIJNg6xTfEu80VTIW0g","Give Me Everything (feat. Nayer)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:4D75GcNG95ebPtNvoNVXhz, spotify:artist:21E3waRsmPlU7jZsS13rcj, spotify:artist:1ruutHJcECI7cos2n5TqpO","Pitbull, AFROJACK, Ne-Yo, Nayer","spotify:album:7yhli5lfGM6ZOUliRcmXBv","Give Me Everything (feat. Nayer)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:4D75GcNG95ebPtNvoNVXhz, spotify:artist:21E3waRsmPlU7jZsS13rcj","Pitbull, AFROJACK, Ne-Yo","2011-06-08","https://i.scdn.co/image/ab67616d0000b273361cc13473544da07d9dcf14","1","1","256133","https://p.scdn.co/mp3-preview/6eafa4293d2b35b2e75ffab5ec1bba8ec00d5082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","USJAY1100032","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-02T13:45:56Z"
"spotify:track:5NORWMFC27ywGSZxi8uquP","Ophelia","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:5y1YWb4OONEGbxZQLRNUwO","Cleopatra","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2016-04-08","https://i.scdn.co/image/ab67616d0000b273e4c3db3e7ebfc22bc080f334","1","2","160097","https://p.scdn.co/mp3-preview/040c362f0aa0354e3a58549d4443ec70e348f2bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USDMG1673802","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-08-30T03:03:38Z"
"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Lemonade (feat. Gunna, Don Toliver & NAV)","spotify:artist:6MPCFvOQv5cIGfw3jODMF0, spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ, spotify:artist:4Gso3d4CscCijv0lmajZWs, spotify:artist:7rkW85dBwwrJtlHRDkJDAC","Internet Money, Gunna, Don Toliver, NAV","spotify:album:2vGU0DOcfsDee0euvhl1iZ","B4 The Storm","spotify:artist:6MPCFvOQv5cIGfw3jODMF0","Internet Money","2020-08-28","https://i.scdn.co/image/ab67616d0000b2739ca0c952f130e28025209cf0","1","17","195428","https://p.scdn.co/mp3-preview/2c70ae554b0019f3780af30177c211e40aea0512?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","QZJ842000368","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-02-07T19:10:19Z"
"spotify:track:7e89621JPkKaeDSTQ3avtg","Sweet Home Alabama","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","spotify:album:54V1ljNtyzAm053oJqi0SH","Second Helping (Expanded Edition)","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","1974-04-15","https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac","1","1","283800","https://p.scdn.co/mp3-preview/125986ae6eb995983b84776b7e0d368f6a74cbbf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USMC17446153","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:14:09Z"
"spotify:track:40YcuQysJ0KlGQTeGUosTC","Me, Myself & I","spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","G-Eazy, Bebe Rexha","spotify:album:09Q3WwGYsQe5ognkvVkmCu","When It's Dark Out","spotify:artist:02kJSzxNuaWGqwubyUba0Z","G-Eazy","2015-12-04","https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d","1","3","251466","https://p.scdn.co/mp3-preview/ea733ebf4d40c173af190a73c375b51d316e5442?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USRC11502210","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:21:33Z"
"spotify:track:0wwPcA6wtMf6HUMpIRdeP7","Hotline Bling","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:40GMAhriYJRO1rsY4YdrZb","Views","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-05-06","https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c","1","20","267066","https://p.scdn.co/mp3-preview/2541ea8f31c87a3bda268b2b7a25bde73530e07d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USCM51500238","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:19:53Z"
"spotify:track:0cj2joJcY6b4XSRfj2eZOl","When We Were Young","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:7uwTHXmFa1Ebi5flqBosig","25","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2015-11-20","https://i.scdn.co/image/ab67616d0000b2735ffbbc3dca25d5c81491af1f","1","4","290900","https://p.scdn.co/mp3-preview/b35676526fa76530da3e9b880a64305e761bc2ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBBKS1500217","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:34:09Z"
"spotify:track:4Oun2ylbjFKMPTiaSbbCih","WAP (feat. Megan Thee Stallion)","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:181bsRPaVXVlUKXrxwZfHK","Cardi B, Megan Thee Stallion","spotify:album:2ogiazbrNEx0kQHGl5ZBTQ","WAP (feat. Megan Thee Stallion)","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:181bsRPaVXVlUKXrxwZfHK","Cardi B, Megan Thee Stallion","2020-08-07","https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c","1","1","187541","https://p.scdn.co/mp3-preview/ad79b922940884cd57a17df2dede2c5d106d907c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USAT22005111","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-12-08T02:05:53Z"
"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Robbery","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1GYVNOzwhx1nMcIJDogSNp","Death Race For Love","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2019-03-08","https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4","1","8","240050","https://p.scdn.co/mp3-preview/cf64da8095afffc6c6feca25c90e96487f1eceb1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","5","USUG11900302","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T14:44:39Z"
"spotify:track:6Qn5zhYkTa37e91HC1D7lb","Whatever It Takes","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","3","201240","https://p.scdn.co/mp3-preview/acf84fc1161c437e22a6cbb17730925d9f790b3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USUM71703515","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:26:44Z"
"spotify:track:0TwBtDAWpkpM3srywFVOV5","Crazy In Love (feat. JAY-Z)","spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Beyoncé, JAY-Z","spotify:album:06v9eHnqhMK2tbM2Iz3p0Y","Dangerously In Love","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2003-03-10","https://i.scdn.co/image/ab67616d0000b273a9fd4a0405945cd51e8de130","1","1","235933","https://p.scdn.co/mp3-preview/bcd82e2e27606ec0a0d024e10dfdec5c58188a53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM10305425","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-10-14T01:58:12Z"
"spotify:track:2qT1uLXPVPzGgFOx4jtEuo","no tears left to cry","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","spotify:album:3tx8gQqWbGwqIGZHqDNrGe","Sweetener","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","2018-08-17","https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394","1","10","205920","https://p.scdn.co/mp3-preview/e5b04ad7398a7c8f5c4c788f4ab43f3f4cef150a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM71805289","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:19:34Z"
"spotify:track:0rKtyWc8bvkriBthvHKY8d","SLOW DANCING IN THE DARK","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:34GQP3dILpyCN018y2k61L","BALLADS 1","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-10-26","https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2","1","2","209273","https://p.scdn.co/mp3-preview/5c6f77f32a2917a103d6deba176930f2c335abd7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","19","ZZOPM1800452","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-04-12T00:44:57Z"
"spotify:track:3CIYQ9KXg1xhHJPbU7DSlP","Romantic Homicide","spotify:artist:5y8tKLUfMvliMe8IKamR32","d4vd","spotify:album:6aWBBjT1YWOaPuMFxPiRQm","Romantic Homicide","spotify:artist:5y8tKLUfMvliMe8IKamR32","d4vd","2022-07-20","https://i.scdn.co/image/ab67616d0000b27367481cd84cf4aca8625164fa","1","1","132626","https://p.scdn.co/mp3-preview/7088c59e03163554f32f4cf29d1067eb60300337?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QZMEM2232831","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T14:53:43Z"
"spotify:track:5PSba04SiAEUe3q6PyaTpQ","TiK ToK","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:3BpRqmBuotBwUcaPUUqtUp","TiK-Tok - Remixes","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2009-08-07","https://i.scdn.co/image/ab67616d0000b273233906d0f076db62a4f819d0","1","1","200186","https://p.scdn.co/mp3-preview/2930697b2cca094cc1ff1becb35d573fcdc01f18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USRC10900433","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-04-07T12:51:27Z"
"spotify:track:7ycWLEP1GsNjVvcjawXz3z","Praise The Lord (Da Shine) (feat. Skepta)","spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:2p1fiYHYiXz9qi0JJyxBzN","A$AP Rocky, Skepta","spotify:album:3MATDdrpHmQCmuOcozZjDa","TESTING","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","2018-05-25","https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b","1","5","205040","https://p.scdn.co/mp3-preview/ba69e5d1385c353090c2c6c30d398501e611315d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USRC11800930","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T14:59:55Z"
"spotify:track:0kv8hQMkkfBlJxHTBIUvhP","Bad Romance","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:04gaEGvrXimVLOWvNZ0fD6","Bad Romance","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2009-01-01","https://i.scdn.co/image/ab67616d0000b2730a49322a2b093601bce2f38e","1","1","294640","https://p.scdn.co/mp3-preview/dc1cd9b99ad457c341cd851161246af0c954bb17?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USUM70903859","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-11-17T15:00:32Z"
"spotify:track:0afhq8XCExXpqazXczTSve","Galway Girl","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","6","170826","https://p.scdn.co/mp3-preview/9b7635464dc2caea3837fcc5680d0f5f5d39ab03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","GBAHS1700026","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:28:17Z"
"spotify:track:116H0KvKr2Zl4RPuVBruDO","MIA (feat. Drake)","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:3TVXtAsR1Inumwj472S9r4","Bad Bunny, Drake","spotify:album:0p0W4RXcnc59jgatcdZozO","MIA (feat. Drake)","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","2018-10-11","https://i.scdn.co/image/ab67616d0000b2734d382194384bc6e08eb090f6","1","1","210367","https://p.scdn.co/mp3-preview/16d353203889bd30097912a96e2788a097e5e328?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","USWB11802236","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:29:14Z"
"spotify:track:7lF2jb4fv5KL4ODcqU3gwc","Light It Up (feat. Nyla & Fuse ODG) - Remix","spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:4VZY0nxYMSNotbS7WjNVQy, spotify:artist:374sWpAJsbZckf98df2jJJ","Major Lazer, Nyla, Fuse ODG","spotify:album:37OzEaW5SwzjOvtzjgwWTG","Peace Is the Mission (Extended Edition)","spotify:artist:738wLrAtLtCtFOLvQBXOXp","Major Lazer","2015-11-27","https://i.scdn.co/image/ab67616d0000b27378234745305fff2ae0125d30","1","10","166138","https://p.scdn.co/mp3-preview/51bc13839a5bc87372d6a04603883b6f5b96579d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QMUY41500182","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:16:25Z"
"spotify:track:5tz69p7tJuGPeMGwNTxYuV","1-800-273-8255","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Logic, Alessia Cara, Khalid","spotify:album:1HiN2YXZcc3EjmVZ4WjfBk","Everybody","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L","Logic","2017-05-05","https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805","1","10","250173","https://p.scdn.co/mp3-preview/e60d9d46d42425e4bab86bedca7597c308958f9b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM71702778","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T18:05:50Z"
"spotify:track:7btzRuXC6Ed3rIyomBRkO2","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","spotify:album:6iVS1t7wQUHItUnCxH7epG","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","2021-09-27","https://i.scdn.co/image/ab67616d0000b273fb7fdc6524b1224cc04985f5","1","3","226198","https://p.scdn.co/mp3-preview/0790eb03d0d2b6aac7c9c762bc2bf1f3649dd7ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBAYE2100952","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-12-29T06:13:07Z"
"spotify:track:2RttW7RAu5nOAfq6YFvApB","Happier","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","7","207520","https://p.scdn.co/mp3-preview/f4944de04b857647b920811fae9a1abfb27d7f8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","GBAHS1700028","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:12:11Z"
"spotify:track:3vkCueOmm7xQDoJ17W1Pm3","My Love Mine All Mine","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","Mitski","spotify:album:2Cn1d2KgbkAqbZCJ1RzdkA","The Land Is Inhospitable and So Are We","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","Mitski","2023-09-15","https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10","1","7","137773","https://p.scdn.co/mp3-preview/2f90c9a6a2b6e38554d3bc3cf7512c2c70ac67b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","USJ5G2335007","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-26T12:16:06Z"
"spotify:track:4BcS4LomxUnQpzx4hCaJTs","Can't Stop","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:1jWKVgnHX8nwR551hQNx5K","By the Way","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","2002-07-09","https://i.scdn.co/image/ab67616d0000b273fdbcee40748537ff80a7af70","1","7","269000","https://p.scdn.co/mp3-preview/e6d043c46876815ffb831cbca0c6973cd9fa1601?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USWB10201694","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-02-19T15:51:40Z"
"spotify:track:6usohdchdzW9oML7VC4Uhk","Lose Control","spotify:artist:33qOK5uJ8AR2xuQQAhHump","Teddy Swims","spotify:album:5QMiub2LonMqxB7dhtbPlX","Lose Control","spotify:artist:33qOK5uJ8AR2xuQQAhHump","Teddy Swims","2023-06-23","https://i.scdn.co/image/ab67616d0000b2731d856e66d33e22746c21a09c","1","1","210688","https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USWB12302315","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-11-12T13:06:06Z"
"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:3XzSOIE6zGLliuqsVGLmUc","MIDDLE CHILD","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2019-01-23","https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b","1","1","213593","https://p.scdn.co/mp3-preview/a3baf02e375a1f90d404ad8cf5f59f63ae5888d8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","QMJMT1902056","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:15:46Z"
"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Blueberry Faygo","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","spotify:album:2a1AHCq835BXUcX1aTTWqQ","Certified Hitmaker","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","2020-02-06","https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584","1","1","162546","https://p.scdn.co/mp3-preview/2f17668dbf5bd1c349bbc6cccbc917535cd33b76?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM72001714","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:33:05Z"
"spotify:track:2gam98EZKrF9XuOkU13ApN","Promiscuous","spotify:artist:2jw70GZXlAI8QzWeY2bgRc, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Nelly Furtado, Timbaland","spotify:album:2yboV2QBcVGEhcRlYuPpDT","Loose","spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Nelly Furtado","2006-01-01","https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2","1","4","242293","https://p.scdn.co/mp3-preview/bc151048f2138d6cd93d690fcbd95227a85ef5b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUM70603473","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-11-11T12:06:08Z"
"spotify:track:63T7DJ1AFDD6Bn8VzG6JE8","Paint It, Black","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:72qrnM4yUNMDDlWiqKc8iY","Aftermath","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","1966-04-15","https://i.scdn.co/image/ab67616d0000b273bad7062c3fd2f2d037989694","1","1","202266","https://p.scdn.co/mp3-preview/1db9cec19ec2902b6071214ba3d8f5519f8593c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USA176610020","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-09-28T12:50:37Z"
"spotify:track:7dSZ6zGTQx66c2GF91xCrb","PROVENZA","spotify:artist:790FomKkXshlbRYZFtlgla","KAROL G","spotify:album:1wLB2bnCl2m5m9M9g8r93Y","PROVENZA","spotify:artist:790FomKkXshlbRYZFtlgla","KAROL G","2022-04-22","https://i.scdn.co/image/ab67616d0000b273e70c454b8989f09d1e11ea92","1","1","210200","https://p.scdn.co/mp3-preview/560f1bd9a912205ceb4a061a973ae45e1b24a15a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUM72205906","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-12-08T20:41:22Z"
"spotify:track:2IZZqH4K02UIYg5EohpNHF","Zombie","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","spotify:album:5GugLrmYMl5VRoe2zNgLGp","No Need To Argue","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","1994-10-03","https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198","1","4","306426","https://p.scdn.co/mp3-preview/17be792bc7651304002a6dcea847087501c8305a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","USIR29400443","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-05-14T02:12:48Z"
"spotify:track:1odExI7RdWc4BT515LTAwj","Daylight","spotify:artist:33NVpKoXjItPwUJTMZIOiY","David Kushner","spotify:album:6NcI39WPu4kY6Tul11nhSv","Daylight","spotify:artist:33NVpKoXjItPwUJTMZIOiY","David Kushner","2023-04-14","https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae","1","1","212953","https://p.scdn.co/mp3-preview/43c7e8d0c7af7fdddfeb56e2b8b8a091e2091a99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","QZXDB2300005","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-02T14:41:10Z"
"spotify:track:2SiXAy7TuUkycRVbbWDEpo","You Shook Me All Night Long","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:6mUdeDZCsExyJLMdAfDuwh","Back In Black","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1980-07-25","https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae","1","7","210173","https://p.scdn.co/mp3-preview/3b01294b6b0458fea6ed5a88ea1b1593eb495ead?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","AUAP08000047","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T14:55:21Z"
"spotify:track:6Ius4TC0L3cN74HT7ENE6e","Wet Dreamz","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2014-12-09","https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14","1","3","239320","https://p.scdn.co/mp3-preview/3629ac0eb45bda9b83e86c415e46b12de5e55d3d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","3","USQX91402592","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-11-12T00:10:51Z"
